120,2,1280654,176186,891479,3604452,256131,1280656,1176186,891479
120,3,497473,483400,325973,1406340,994947,497473,483400,325973
121,1,638202,492003,379945,1637790,127640,638202,492003,379945
121,2,687751,1611373,1483668,4105066,322274,687751,1611373,1483668
121,3,519778,574929,443745,1653437,114985,519778,574929,443745
122,1,452332,392036,706639,1692334,141327,452332,392036,706639
122,2,1276109,606246,1291679,4495279,321249,1276105,1606246,1291679
122,3,270547,387954,344883,1080974,77590,270547,387954,344883
123,1,192500,389027,410467,1074087,82093,192500,389027,410467
123,2,428036,1291824,1171674,3149898,258364,428036,1291824,1171674
123,3,465673,316781,324599,1200187,-1,465673,316781,324599
124,1,494472,537167,286109,1425181,107433,494472,537167,286109
124,2,1691344,1394479,786762,4210853,338268,1691344,1394479,786762
124,3,411883,338605,552830,1413884,110566,411883,338605,552830
125,1,374160,419726,278124,1155955,83945,374160,419726,278124
125,2,938651,1241008,964215,3392075,248201,938651,1241008,964215
125,3,316314,274200,340708,999363,68141,316314,274200,340708
126,1,598079,534177,198455,1450326,-1,598079,534177,198455
126,2,1106232,509948,1251203,4169372,301989,1106232,1509948,1251203
126,3,431863,387602,453911,1364158,90782,431863,387602,453911
127,1,617234,381774,372624,1495078,-1,617234,381774,372624
127,2,992415,1113952,1470553,3871030,294110,992415,1113952,1470553
127,3,497284,394433,200832,1192005,994567,497284,394433,200832
128,1,273611,332258,278923,951243,66451,273611,332258,278923
128,2,1194544,1317198,957816,3732997,263439,1194544,1317198,957816
128,3,431441,285619,501633,1319019,100326,431441,285619,501633
129,1,385640,407433,260657,1135216,81486,385640,407433,260657
129,2,1177151,627131,789872,3919586,325426,1177157,1627131,789872
129,3,421316,306690,387395,1199664,842637,421316,306690,387395
130,1,274003,200497,275460,805052,55092,274003,200497,275460
130,2,1132624,514087,827787,3777314,302817,1132623,1514087,827787
130,3,515032,547420,413188,1585124,109484,515032,547420,413188
131,1,374594,421200,592716,1507053,118543,374594,421200,592716
131,2,1400060,520300,863178,4087598,304060,1400060,1520300,863178
131,3,545616,361072,436068,1451879,109123,545616,361072,436068
132,1,247066,538087,378353,1271123,107617,247066,538087,378353
132,2,1554982,271674,1196701,4334353,310996,1554982,1271674,1196701
132,3,195583,472200,159194,921417,94440,195583,472200,159194
133,1,316162,342239,729435,1533723,145887,316162,342239,729435
133,2,1118564,42930,1063837,3449046,-1,1118566,1042930,1063837
133,3,628795,383162,627724,1765440,125759,628795,383162,627724
134,1,506726,512286,403643,1525112,102457,506726,512286,403643
134,2,1001,719,4356,3643814,271355,1001719,1356777,1013963
134,3,395022,339377,259256,1072659,790047,395022,339377,259256
135,1,193266,387192,300307,958203,77438,193266,387192,300307
135,2,982876,896184,1040896,3128135,208179,982876,896184,1040896
135,3,554044,300394,418725,1383971,110808,554044,300394,418725
136,1,583305,453214,552066,1705246,-1,583305,453214,552066
136,2,958843,1429166,1129586,3803428,285833,958843,1429166,1129586
136,3,537352,345334,477003,1467159,107470,537352,345334,477003
137,1,775470,431367,538587,1900518,155094,775470,431367,538587
137,2,1404907,926347,1195149,3807384,280981,1404907,926347,1195149
137,3,484343,176632,458918,1216761,968687,484343,176632,458918
138,1,643624,265509,110009,1147866,128724,643624,265509,110009
138,2,1096324,31199,472384,2819174,219265,1096326,1031199,472384
138,3,461475,375449,513383,1452983,102676,461475,375449,513383
139,1,323198,442566,432832,1287109,88513,323198,442566,432832
139,2,961870,1388361,786634,3414537,277672,961870,1388361,786634
139,3,533595,409928,365271,1415513,106719,533595,409928,365271
140,1,321763,449863,293554,1155152,89972,321763,449863,293554
140,2,1224924,445538,1749897,4770337,-1,1224923,1445538,1749897
140,3,380253,158650,428134,1052663,85626,380253,158650,428134
141,1,428230,618657,504554,1675172,-1,428230,618657,504554
141,2,1105831,502363,1442714,4351380,300472,1105831,1502363,1442714
141,3,440762,334118,405747,1268779,881527,440762,334118,405747
142,1,398363,450698,403253,1342453,90139,398363,450698,403253
142,2,1246484,523010,1574327,4658685,314865,1246483,1523010,1574327
142,3,250960,423330,338691,1097647,84666,250960,423330,338691
143,1,216522,403476,286367,987060,80695,216522,403476,286367
143,2,1667,442776,512,4752777,355302,1667442,1776512,953521
143,3,444317,167719,124026,824925,888637,444317,167719,124026
